sku	product-id	product-id-type	price	minimum-seller-allowed-price	maximum-seller-allowed-price	item-condition	quantity	add-delete	will-ship-internationally	expedited-shipping	standard-plus	item-note	fulfillment-center-id	product-tax-code	leadtime-to-ship	merchant_shipping_group_name
CUS_25572-200-000	849640013779	3	21.28	19.21	448.88	11	0	a							30	
CUS_25572-100-000	849640013762	3	10.33	9.44	218.93	11	0	a							30	
CUS_25572-009-000	849640013724	3	3.5	3.34	75.5	11	0	a							30	
CUS_25571-007-000	849640013670	3	7.21	6.65	153.41	11	0	a							30	
CUS_25571-004-000	849640013663	3	8.94	8.2	189.74	11	0	a							30	
CUS_25570-107-000	849640013618	3	22.48	20.29	474.08	11	0	a							30	
CUS_25570-104-000	849640013601	3	None	None	None	11	0	a							30	
CUS_25570-101-000	849640013595	3	22.48	20.29	474.08	11	0	a							30	
CUS_25568-750-000	849640013533	3	7.28	6.71	154.88	11	0	a							30	
CUS_25568-300-010	849640013380	3	5.92	5.5	126.32	11	0	a							30	
CUS_25568-300-000	849640013373	3	11.13	10.15	235.73	11	0	a							30	
CUS_25568-007-000	849640013311	3	7.85	7.22	166.85	11	0	a							30	
CUS_25567-007-000	849640013205	3	4.24	4	91.04	11	0	a							30	
CUS_25567-004-000	849640013199	3	4.24	4	91.04	11	0	a							30	
CUS_25567-001-000	849640013182	3	4.24	4	91.04	11	0	a							30	
CUS_25563-400-000	849640013120	3	17.78	16.09	375.38	11	0	a							30	
CUS_25563-100-000	849640012826	3	7.22	6.66	153.62	11	0	a							30	
CUS_25562-600-000	849640012789	3	7.87	7.24	167.27	11	0	a							30	
CUS_25562-500-000	849640012765	3	7.39	6.81	157.19	11	0	a							30	
CUS_25562-100-000	849640012758	3	29.1	26.2	613.1	11	0	a							30	
CUS_25560-009-000	849640012710	3	3.06	2.95	66.26	11	0	a							30	
CUS_25560-007-000	849640012703	3	3.06	2.95	66.26	11	0	a							30	
CUS_25559-204-000	849640012666	3	6.31	5.85	134.51	11	0	a							30	
CUS_25559-201-000	849640012659	3	6.31	5.85	134.51	11	0	a							30	
CUS_25559-200-000	849640012642	3	6.31	5.85	134.51	11	0	a							30	
CUS_25559-009-000	849640012529	3	4.94	4.63	105.74	11	0	a							30	
CUS_25559-004-000	849640012505	3	5.79	5.39	123.59	11	0	a							30	
CUS_25559-001-000	849640012499	3	5.71	5.31	121.91	11	0	a							30	
CUS_25558-100-000	849640012451	3	5.68	5.29	121.28	11	0	a							30	
CUS_25558-004-000	849640012437	3	5.88	5.46	125.48	11	0	a							30	
CUS_25557-001-000	849640012352	3	5.4	5.04	115.4	11	0	a							30	
CUS_25555-701-000	849640012253	3	4.51	4.24	96.71	11	0	a							30	
CUS_25555-700-000	849640012246	3	4.51	4.24	96.71	11	0	a							30	
CUS_25555-019-000	849640012178	3	5.64	5.25	120.44	11	0	a							30	
CUS_25554-404-000	849640012079	3	4.56	4.29	97.76	11	0	a							30	
CUS_25554-401-000	849640012062	3	4.56	4.29	97.76	11	0	a							30	
CUS_25554-400-000	849640012055	3	4.56	4.29	97.76	11	0	a							30	
CUS_25554-304-000	849640012017	3	4.56	4.29	97.76	11	0	a							30	
CUS_25554-301-000	849640012000	3	4.56	4.29	97.76	11	0	a							30	
