part_number,title,base_price,cat_low_net_price,upc,uom,manufacturer,category
WG1051AVPAK2,OUTLET-DUAL SUCTION 1-1/2 IN,$34.47 ,,6.10E+11,6,Hayward,
WG1053AVPAK2,OUTLET-DUAL SUCTION 1-1/2 IN,$34.47 ,,6.10E+11,6,Hayward,
WG1154AVPAK2,OUTLET-DUAL SUCTION 2 IN,$34.45 ,,6.10E+11,6,Hayward,
WG1154SPAK2,OUTLET-DUAL SUCTION 2 IN SOC,$34.45 ,,6.10E+11,6,Hayward,
WG1154SBLKPAK2,OUTLET-DUAL SUCTION 2 IN SOC BLACK,$34.45 ,,6.10E+11,6,Hayward,
WG1154SDGRPAK2,OUTLET-DUAL SUCTION 2 IN SOC DK GRY,$34.45 ,,6.10E+11,6,Hayward,
WG1154SGRPAK2,OUTLET-DUAL SUCTION 2 IN SOC GRY,$34.45 ,,6.10E+11,6,Hayward,
SP7410,FUNSPRAY,$34.40 ,,6.10E+11,10,Hayward,
PSV3S2,3 PORT 2-2 1/2 DIVERTER VALVE,$33.95 ,,6.10E+11,20,Hayward,
SP1500FT,MICROPROCESSOR TIMER FOR 48Y FRAME PUMP MOTORS,$33.71 ,,6.10E+11,10,Hayward,
SP1068DL,TRIANGULAR SUPER-VAC DELUXE,$33.68 ,,6.10E+11,10,Hayward,
WG1052AVPAK2,OUTLET-DUAL SUCTION 2 IN,$33.13 ,,6.10E+11,6,Hayward,
WG1054AVPAK2,OUTLET-DUAL SUCTION 2 IN,$33.13 ,,6.10E+11,6,Hayward,
TBB1020CPEG,"TRUE UNION BALL VLV GRAY 2"" PVC EPDM SOC/THD",$33.01 ,,6.10E+11,12,Hayward,
PSV3SM,3 PORT 1&1/2-2 DIV VLV W/UNION PAK,$32.71 ,,6.10E+11,20,Hayward,
PSV3S,3 PORT 1&1/2-2 DIVERTER VALVE,$32.39 ,,6.10E+11,20,Hayward,
TCB1015CEEG,"TRUE UNION CHECK VLV GRAY 1-1/2"" PVC EPDM SOC/TH",$32.12 ,,6.10E+11,1,Hayward,
BFA1020CFS,"2"" BF ST'D FLG SXT PVC FPM",$31.82 ,,6.10E+11,12,Hayward,
PSV2S2,2 PORT 2-2 1/2 DIVERTER VALVE,$30.95 ,,6.10E+11,20,Hayward,
TCB1012CEEG,"TRUE UNION CHECK VLV GRAY 1-1/4"" PVC EPDM SOC/TH",$30.55 ,,6.10E+11,1,Hayward,
SP0735S,CYC BALL VALVE 4-WAY  1-1/2 IN SKT,$30.41 ,,6.10E+11,20,Hayward,
QVC1040SSEW,"4"" PVC COMPACT BALL VALVE  SOC EPDM TPV WHITE",$30.34 ,,6.10E+11,6,Hayward,
QVC1040TSEW,"4"" PVC COMPACT BALL VALVE  THD EPDM TPV WHITE",$30.33 ,,6.10E+11,6,Hayward,
SP1068,TRIANGULAR SUPER-VAC,$29.85 ,,6.10E+11,10,Hayward,
SP0735,CYC BALL VALVE 4-WAY       1 1/2 IN THRD,$29.83 ,,6.10E+11,20,Hayward,
SP0730,CYC BALL VALVE 3-WAY       1 1/2 IN THRD,$29.62 ,,6.10E+11,20,Hayward,
PSV2S,2 PORT 1&1/2-2 DIVERTER VALVE,$29.59 ,,6.10E+11,20,Hayward,
SP1091WM,WIDE MOUTH SKIMMER W/ACCY KIT & VAC PLATE,$28.98 ,,6.10E+11,6,Hayward,
TB1100STE,"1"" PVC TB VLV SOC/THD EPDM",$28.70 ,,6.10E+11,12,Hayward,
TC10075STE,"3/4"" PVC T/C SOC&THD W/EPDM",$27.60 ,,6.10E+11,12,Hayward,
W560,STANDARD LEAF CANISTER,$27.52 ,,6.10E+11,6,Hayward,
TB1075ST,"3/4"" PVC TB BALL VLV S/T VT",$27.26 ,,6.10E+11,12,Hayward,
SP1094WF,DYNA SKIM W/WOOD FLG,$26.76 ,,6.10E+11,1,Hayward,
BFAS3015TFS,"1 1/2"" BFAS PP SHORT TXT FPM",$25.82 ,,6.10E+11,24,Hayward,
5060VKIT *,VERTICAL INSTALLATION KIT,$25.58 ,,6.10E+11,10,Hayward,
SP1067,POWER-VAC W/2 HOLE BRKT,$25.46 ,,6.10E+11,5,Hayward,
SP0727,PERFLEX DIVERTER VALVE,$25.04 ,,6.10E+11,20,Hayward,
SP1486,UNION ELBOW ASSY,$24.91 ,,6.10E+11,20,Hayward,
TB1075STE,"3/4"" PVC TB BALL VLV S/T EPDM",$24.83 ,,6.10E+11,12,Hayward,
SP1091LX,STD KO SKIMMER W/ACCY KIT & VAC PLATE,$24.38 ,,6.10E+11,6,Hayward,
TC10050STE,1/2 IN PVC TRUE CHECK SOC &THD W/EPDM O'RINGS,$24.26 ,,6.10E+11,12,Hayward,
TC10037T,"3/8"" PVC TC BALL CHECK THD FPM",$24.26 ,,6.10E+11,50,Hayward,
TBB1015CPEG,"TRUE UNION BALL VLV GRAY 1-1/2"" PVC EPDM SOC/THD",$24.25 ,,6.10E+11,24,Hayward,
SP1516,SPECIAL CYC STRAINER ASSY,$24.08 ,,6.10E+11,1,Hayward,
BFAS1020TES,"2"" BF SHORT TXT PVC EPDM",$23.94 ,,6.10E+11,1,Hayward,
BFA1020TES,"2"" BF ST'D FLG TXT PVC EPDM",$23.94 ,,6.10E+11,12,Hayward,
SP022320,"BOBBY 20""",$23.82 ,,6.10E+11,20,Hayward,
HP2261,HEAT PUMP TIE DOWN KIT,$23.67 ,,6.10E+11,1,Hayward,
SP1450T,SPA-JET,$23.30 ,,6.10E+11,20,Hayward,
SP1450TGR,"SPA-JET, PLATINUM GRAY",$23.30 ,,6.10E+11,20,Hayward,
TB1050ST,"1/2"" PVC TB VLV S/T VITON",$22.85 ,,6.10E+11,12,Hayward,
BFAS1010TFS,"1"" BFAS PVC SHORT TXT FPM",$22.55 ,,6.10E+11,36,Hayward,
6060HKIT,"KIT-HOSE,BOOSTER PUMP",$22.47 ,,6.10E+11,5,Hayward,
SP0727CN,PERFLEX DVRTR VLV/BARB END,$22.08 ,,6.10E+11,20,Hayward,
EC1155,1-1/2 IN SUCTION&DISCHARGE HOSE PACKAGE,$22.03 ,,6.10E+11,1,Hayward,
PSV3SMDGR,PVC 3 PORT 1.5-2 DIV VLV W/UNION PAK,$21.59 ,,6.10E+11,20,Hayward,
PSCV2S2,"2.0"" X 2.5"" CPVC CHECK VALVE",$21.38 ,,6.10E+11,20,Hayward,
GG060DUAL,"DUAL SCALE GAUGE 0-60 PSI 2"" DIA",$21.34 ,,6.10E+11,1,Hayward,
BFA1015SFS,"1 1/2"" BF ST'D FLG SXS PVC FPM",$21.23 ,,6.10E+11,24,Hayward,
SP1082FV,FLOAT VALVE ASSY,$21.23 ,,6.10E+11,24,Hayward,
BFA1015TFS,"1 1/2"" BF ST'D FLG TXT PVC FPM",$21.15 ,,6.10E+11,24,Hayward,
EC1161PAK,MODULAR SELECTA-SYSTEM BASE,$20.81 ,,6.10E+11,1,Hayward,
TBB1012CPEG,"TRUE UNION BALL VLV GRAY 1-1/4"" PVC EPDM SOC/THD",$20.66 ,,6.10E+11,1,Hayward,
PSCV2S,"1.5"" X 2.0"" CPVC CHECK VALVE",$20.53 ,,6.10E+11,20,Hayward,
SP0724S,2 IN TRIMLINE BALL VLV SOC,$20.32 ,,6.10E+11,20,Hayward,
TB1050STE,"1/2"" PVC TB VLV S/T EPDM",$20.12 ,,6.10E+11,12,Hayward,
TCB1010CEEG,"TRUE UNION CHECK VLV GRAY 1"" PVC EPDM SOC/THD",$20.00 ,,6.10E+11,1,Hayward,
SP1430T,NOZZLE REMOVAL TOOL,$19.72 ,,6.10E+11,25,Hayward,
AQL-SS-D-BOX,"MUDBOX-DIGITAL,SPASIDE",$19.65 ,,7.61E+11,20,Hayward,
BFA1020CES,"2"" BF ST'D FLG SXT PVC EPDM",$19.50 ,,6.10E+11,1,Hayward,
BFAS1020CES,"2"" BFAS PVC SHORT SXT EPDM",$19.50 ,,6.10E+11,1,Hayward,
QVC1030SSEG,"3"" PVC COMPACT BALL VALVE  SOC EPDM TPV GRAY",$19.26 ,,6.10E+11,8,Hayward,
QVC1030TSEG,"3"" PVC COMPACT BALL VALVE  THD EPDM TPV GRAY",$19.26 ,,6.10E+11,8,Hayward,
BFA1015CFS,"1 1/2"" BF ST'D FLG SXT PVC FPM",$19.19 ,,6.10E+11,24,Hayward,
BFA1012CFS,"1 1/4"" BF ST'D FLG SXT PVC FPM",$19.19 ,,6.10E+11,24,Hayward,
PSCV2S2DGR,"2.0"" X 2.5"" PVC CHECK VALVE",$18.85 ,,6.10E+11,20,Hayward,
BFA1012TES,"1 1/4"" BF ST'D FLG TXT PVC EPDM",$18.69 ,,6.10E+11,24,Hayward,
BFA1010TFS,"1"" BF ST'D FLG TXT PVC FPM",$18.62 ,,6.10E+11,36,Hayward,
PSV2S2DGR,PVC 2 PORT 2-2.5 DIVERTER VALVE,$18.50 ,,6.10E+11,20,Hayward,
PSV3S2DGR,PVC 3 PORT 2-2.5 DIVERTER VALVE,$18.50 ,,6.10E+11,20,Hayward,
SP022310,"BOBBY 10""",$18.48 ,,6.10E+11,20,Hayward,
PSV3SDGR,PVC 3 PORT 1.5-2 DIVERTER VALVE,$18.28 ,,6.10E+11,20,Hayward,
PSCV2SDGR,"1.5"" X 2.0"" PVC CHECK VALVE",$18.10 ,,6.10E+11,20,Hayward,
LJBUY00PP1,JUNCTION BOX 1 & 3/4 INCH SOC,$18.04 ,,6.10E+11,1,Hayward,
BFA1015TES,"1 1/2"" BF ST'D FLG TXT PVC EPDM",$17.97 ,,6.10E+11,1,Hayward,
SP1082GV,SKIMMER T0 MAIN DRAIN VALVE ASSY FOR SP1082/75/,$17.90 ,,6.10E+11,24,Hayward,
WG1030AVPAK2,FRAME & COVER-DUAL SUCTION,$17.81 ,,6.10E+11,24,Hayward,
WG1030AVBLKPAK2,"FRAME&COVER-DUAL SUCTION,BLACK",$17.81 ,,6.10E+11,24,Hayward,
WG1030AVDGRPAK2,"FRAME&COVER-DUAL SUCTION,DGRAY",$17.81 ,,6.10E+11,12,Hayward,
WG1030AVGRPAK2,"FRAME&COVER-DUAL SUCTION,GRY",$17.81 ,,6.10E+11,24,Hayward,
EC2024,PERFLEX CLEANING WAND,$17.78 ,,6.10E+11,10,Hayward,
BFA1010SFS,"1"" BF STD FLG SXS PVC FPM",$17.75 ,,6.10E+11,36,Hayward,
V096P,POOL VAC IN LINE VACUUM GAUGE,$17.18 ,,6.10E+11,25,Hayward,
BFA1005TFS,"G/2"" BF STD FLG TXT PVC FPM",$16.95 ,,6.10E+11,36,Hayward,
AQL-SS-6B-BOX,"MUDBOX-WIRED,6 BUTTON,SPASIDE",$16.76 ,,7.61E+11,12,Hayward,
QVC1030SSEW,"3"" PVC COMPACT BALL VALVE  SOC EPDM TPV WHITE",$16.73 ,,6.10E+11,8,Hayward,
QVC1030TSEW,"3"" PVC COMPACT BALL VALVE  THD EPDM TPV WHITE",$16.73 ,,6.10E+11,8,Hayward,
BFA1007TFS,"3/4"" BF ST'D FLG TXT PVC FPM",$16.51 ,,6.10E+11,36,Hayward,
SP1056T,TOOL - CHECK VALVE REMOVAL,$16.51 ,,6.10E+11,20,Hayward,
SP0723UN,TRIMLINE UNION BALL VALVE  -MALE AND FEMALE-,$16.07 ,,6.10E+11,24,Hayward,
BFA1010CFS,"1"" BF ST'D FLG SXT PVC FPM",$16.04 ,,6.10E+11,36,Hayward,
SP14311,JET-AIR DELUXE FITTING     W/18 IN TUBE,$16.02 ,,6.10E+11,25,Hayward,
W400BBKP,"KIT-VAC-LOCK, BLACK, FREE ROTATION",$15.84 ,,6.10E+11,10,Hayward,
W400BLGP,"KIT-VAC-LOCK,LT GREY, FREE ROTATION",$15.84 ,,6.10E+11,10,Hayward,
TCB1007CEEG,"TRUE UNION CHECK VLV GRAY 3/4"" PVC EPDM SOC/THD",$15.81 ,,6.10E+11,1,Hayward,
DE2400PAK2CS,DE FILTER PLUMBING KIT,$15.69 ,,6.10E+11,10,Hayward,
SP1070FV,FLOAT VALVE ASSY,$15.61 ,,6.10E+11,24,Hayward,
V574P,POOL VAC FLOW GAUGE,$15.58 ,,6.10E+11,25,Hayward,
BFA1007SFS,"3/4"" BF STD FLG SXS PVC FPM",$15.49 ,,6.10E+11,36,Hayward,
W400BWHP,"KIT-VAC-LOCK, WHITE, FREE ROTATION",$15.28 ,,6.10E+11,10,Hayward,
DIY-POLYPIPE,DIY ADAPTER KIT FOR POLYPIPE,$15.12 ,,6.10E+11,1,Hayward,
SP1074S,IN-LINE SIGHT GLASS,$15.03 ,,6.10E+11,50,Hayward,
PSV2SDGR,PVC 2 PORT 1.5-2 DIVERTER VALVE,$14.96 ,,6.10E+11,20,Hayward,
SP1072S,CYC IN-LINE SIGHT GLASS SKT,$14.74 ,,6.10E+11,50,Hayward,
SP0580L,SELECTA COLOR LENS KIT,$14.60 ,,6.10E+11,12,Hayward,
BFA1012CES,"1 1/4"" BF STD FLG SXT PVC EPD M",$14.45 ,,6.10E+11,24,Hayward,
BFAS1005CFS,"1/2"" BF SHORT SXT PVC FPM",$14.36 ,,6.10E+11,36,Hayward,
BFA1005SFS,"1/2"" BF STD FLG SXS PVC FPM",$14.36 ,,6.10E+11,36,Hayward,
TBB1010CPEG,"TRUE UNION BALL VLV GRAY 1"" PVC EPDM SOC/THD",$14.31 ,,6.10E+11,24,Hayward,
SP1485,1-1/2 IN UNION ELBOW,$14.28 ,,6.10E+11,20,Hayward,
BFA1007CFS,"3/4"" BF ST'D FLG SXT PVC FPM",$14.04 ,,6.10E+11,36,Hayward,
SP0723S,TRIMLINE BALL VLV (MALE THD X FEM SKT),$13.98 ,,6.10E+11,24,Hayward,
SP0723,TRIMLINE BALL VLV MALE X FEM,$13.98 ,,6.10E+11,24,Hayward,
SP14341PAKA,1 X 1 BODY W/BULKHEAD,$13.53 ,,6.10E+11,15,Hayward,
SP0722S,PVC TRIMLINE BALL VALVE SKT,$13.21 ,,6.10E+11,24,Hayward,
SP0722,TRIMLINE BALL VALVE,$13.21 ,,6.10E+11,24,Hayward,
TCB1005CEEG,"TRUE UNION CHECK VLV GRAY 1/2"" PVC EPDM SOC/THD",$13.16 ,,6.10E+11,1,Hayward,
SP1436PAKB,PULSE-FLO NOZZLE,$13.14 ,,6.10E+11,25,Hayward,
BFA1015CES,"1 1/2"" BF ST'D FLG SXT PVC EPDM",$13.08 ,,6.10E+11,1,Hayward,
BFA1005CFS,"1/2"" BF ST'D FLG SXT PVC FPM",$13.01 ,,6.10E+11,36,Hayward,
SP1434TP,TEST PLUG FOR JET AIR III,$12.87 ,,6.10E+11,20,Hayward,
SP1070TPK *,TEST PLUG KIT,$12.75 ,,6.10E+11,15,Hayward,
BFA1010TES,"1"" BF ST'D FLG TXT PVC EPDM",$12.44 ,,6.10E+11,36,Hayward,
QVC1025SSEG,"2 1/2"" PVC COMPACT BALL VLVSOC EPDM TPV GRAY",$12.02 ,,6.10E+11,12,Hayward,
QVC1025TSEG,"2 1/2"" PVC COMPACT BALL VLVTHD EPDM TPV GRAY",$12.02 ,,6.10E+11,12,Hayward,
SP1445S,CHECK VALVE TEE SOCKET,$12.02 ,,6.10E+11,50,Hayward,
SP1433,JET-AIR FITTING PACKAGE,$11.98 ,,6.10E+11,50,Hayward,
SP1433S,JET-AIR FITTING PACKAGE    SOCKET,$11.98 ,,6.10E+11,50,Hayward,
SP0729,2-WAY BALL VALVE -MALE-,$11.93 ,,6.10E+11,24,Hayward,
TBB1007CPEG,"TRUE UNION BALL VLV GRAY 3/4"" PVC EPDM SOC/THD",$11.91 ,,6.10E+11,1,Hayward,
SP14461S,UNION CHECK VALVE          1-1/2 IN SKT,$11.77 ,,6.10E+11,50,Hayward,
QTA1020CSEG,"2"" PVC TU COMPACT VALVE    S/T EPDM TPV GRAY",$11.52 ,,6.10E+11,18,Hayward,
BFA1007TES,"3/4"" BF ST'D FLG TXT PVC EPDM",$11.48 ,,6.10E+11,36,Hayward,
W550,LEAF CANISTER ADAPTER KIT 1.5,$11.38 ,,6.10E+11,10,Hayward,
V094P,REGULATOR VALVE,$11.34 ,,6.10E+11,10,Hayward,
SP1425S,ADJ FLOOR INLET FTG -SKT-,$11.30 ,,6.10E+11,50,Hayward,
SP1425,ADJUSTABLE FLOOR INLET,$11.30 ,,6.10E+11,50,Hayward,
BFAS2020CES,"2"" BF SHORT SXT CPVC EPDM",$11.07 ,,6.10E+11,12,Hayward,
SP1424S,ADJ INLET FTG - SKT,$10.91 ,,6.10E+11,50,Hayward,
SP1424,ADJUSTABLE INLET FTG,$10.91 ,,6.10E+11,50,Hayward,
TBB1005CPEG,"TRUE UNION BALL VLV GRAY 1/2"" PVC EPDM SOC/THD",$10.74 ,,6.10E+11,1,Hayward,
SP1055PAK2,"12"" COLLECTOR TUBE (SET OF 2)",$10.46 ,,6.10E+11,10,Hayward,
QVC1025SSEW,"2 1/2"" PVC COMPACT BALL VLVSOC EPDM TPV WHITE",$10.46 ,,6.10E+11,12,Hayward,
QVC1025TSEW,"2 1/2"" PVC COMPACT BALL VLVTHD EPDM TPV WHITE",$10.46 ,,6.10E+11,12,Hayward,
BFA1005TES,"1/2"" BF ST'D FLG TXT PVC EPDM",$10.45 ,,6.10E+11,1,Hayward,
QTA1020CSEW,"2"" PVC TU COMPACT VALVE    S/T EPDM TPV WHITE",$10.03 ,,6.10E+11,18,Hayward,
BFA1010CES,"1"" BF ST'D FLG SXT PVC EPDM",$9.85 ,,6.10E+11,36,Hayward,
SP1600TAP,PUMP INSERT KIT,$9.64 ,,6.10E+11,50,Hayward,
SP14983S,FLUSH UNION -2 IN MALE X 2 IN SKT-,$9.37 ,,6.10E+11,50,Hayward,
SP14982S,FLUSH UNION  -2 IN SKT-,$9.20 ,,6.10E+11,50,Hayward,
SP1099SC *,STAINLESS STEEL FACE COVER,$9.18 ,,6.10E+11,36,Hayward,
BFA1007CES,"3/4"" BF ST'D FLG SXT PVC EPDM",$8.99 ,,6.10E+11,36,Hayward,
SP14343PAKA,1 X 1-1/2 BODY W/BULKHEAD,$8.83 ,,6.10E+11,15,Hayward,
SP1434PAKA,1-1/2 X 1-1/2 BODY W/BULKHEAD,$8.42 ,,6.10E+11,25,Hayward,
SP1434PAKAGR,JET-AIR III 1-1/2 X 1-1/2 BODY W/BULKHEAD (GRAY),$8.42 ,,6.10E+11,15,Hayward,
SP1434PAKADGR,JET-AIR III 1-1/2 X 1-1/2 BODY W/BULKHEAD DARK G,$8.42 ,,6.10E+11,15,Hayward,
SP1056,"HYDRO RELIEF VALVE (1&1/2"")",$8.32 ,,6.10E+11,25,Hayward,
SP1078,EQUALIZER VALVE,$8.21 ,,6.10E+11,25,Hayward,
SP1481,1 1/2 IN UNION MALE SLIP,$8.15 ,,6.10E+11,24,Hayward,
SP1480BLK,1-1/2 IN UNION MALE THD -BLACK-,$8.15 ,,6.10E+11,50,Hayward,
SP1484,1-1/2 UNION MALE THD X SKT,$8.15 ,,6.10E+11,50,Hayward,
BFA1005CES,"1/2"" BF ST'D FLG SXT PVC EPDM",$8.13 ,,6.10E+11,1,Hayward,
SP1482,1 1/2 IN UNION MALE THD X  MALE SLIP,$8.06 ,,6.10E+11,50,Hayward,
SP1392,1-1/2 IN ANCHOR SOCKET,$7.96 ,,6.10E+11,50,Hayward,
SP3100T,PUMP COVER TOOL,$7.90 ,,6.10E+11,25,Hayward,
QTA1015CSEG,"1 1/2"" PVC TU COMPACT VALVES/T EPDM TPV GRAY",$7.76 ,,6.10E+11,20,Hayward,
SP1068FA,PAK OF 3 WEIGHTS,$7.53 ,,6.10E+11,25,Hayward,
SP1091CV,COMBO ADAPTER CHECK VALVE,$7.50 ,,6.10E+11,40,Hayward,
QTA1012CSEG,"1 1/4"" PVC TU COMPACT VALVES/T EPDM TPV GRAY",$7.45 ,,6.10E+11,27,Hayward,
QTA1012CSEW,"1 1/4"" PVC TU COMPACT VALVES/T EPDM TPV WHITE",$7.45 ,,6.10E+11,27,Hayward,
SP1430,JET-AIR FITTING,$7.30 ,,6.10E+11,50,Hayward,
SP1430SSE,JET-AIR FITTING -SKT STUB EXTENDER-,$7.30 ,,6.10E+11,50,Hayward,
SP1430S,"JET-AIR FITTING, SOCKET",$7.30 ,,6.10E+11,50,Hayward,
SP1411,INLET/OUTLET FTG,$7.21 ,,6.10E+11,50,Hayward,
SP1434T,COMBINATION INSTALLATION TOOL,$7.18 ,,6.10E+11,50,Hayward,
V305P,POOL VAC BUMPER KIT,$7.06 ,,6.10E+11,25,Hayward,
SP11063,SKIM-VAC FOR SP1070 SKIMMER,$7.04 ,,6.10E+11,20,Hayward,
SP1106,SKIM-VAC LARGE,$7.04 ,,6.10E+11,20,Hayward,
SP1048AVH,MAIN DRAIN BUMPER ADAPTER,$6.95 ,,6.10E+11,10,Hayward,
SP11051,SKIM-VAC 1 1/2 IN HOSE,$6.90 ,,6.10E+11,50,Hayward,
SP11052,SKIM-VAC 1 1/4 IN          HOSE ELBOW,$6.90 ,,6.10E+11,50,Hayward,
SP11054,SKIM-VAC 1-1/4 1-1/2 IN    HOSE,$6.90 ,,6.10E+11,50,Hayward,
SP1500UNPAK2C,UNION CONNECTOR PAK -1-1/2 X 2 IN SLP-,$6.81 ,,6.10E+11,50,Hayward,
QTA1015CSEW,"1 1/2"" PVC TU COMPACT VALVES/T EPDM TPV WHITE",$6.76 ,,6.10E+11,20,Hayward,
SP1500UNPAK2,UNION CONNECTOR PAK,$6.69 ,,6.10E+11,50,Hayward,
SP1450WP,TEST/WINTERIZING PLATE,$6.65 ,,6.10E+11,10,Hayward,
SP0580LDB,SNAP ON LENS DARK BLUE,$6.58 ,,6.10E+11,50,Hayward,
SP14953S,FLUSH UNION 1-1/2 IN MIP X 1-1/2 IN SKT,$6.33 ,,6.10E+11,50,Hayward,
SP0404,CYC EYEBOLT ASSY,$6.30 ,,6.10E+11,50,Hayward,
SP14952,FLUSH UNION 1-1/2 IN FIP,$6.26 ,,6.10E+11,50,Hayward,
SP11071,SKIM-VAC II - COMBO EL,$6.19 ,,6.10E+11,20,Hayward,
SP14952S,FLUSH UNION 1-1/2 IN SKT X 1-1/2 IN SKT,$6.08 ,,6.10E+11,50,Hayward,
SP1500UNMPAK1,MALE UNION CONNECTOR PAK,$6.02 ,,6.10E+11,50,Hayward,
LNEUY1000,"UCL POOL TRIM RING,BEIGE",$5.82 ,,6.10E+11,10,Hayward,
LNBUY1000,"UCL POOL TRIM RING,BLACK",$5.82 ,,6.10E+11,10,Hayward,
LNFUY1000,"UCL POOL TRIM RING,BLUE",$5.82 ,,6.10E+11,10,Hayward,
LNGUY1000,"UCL POOL TRIM RING,DARK GRAY",$5.82 ,,6.10E+11,10,Hayward,
LNZUY1000,"UCL POOL TRIM RING,GRAY LUSTER,STARBURST",$5.82 ,,6.10E+11,10,Hayward,
LNRUY1000,"UCL POOL TRIM RING,WHITE",$5.82 ,,6.10E+11,10,Hayward,
LNVUY1000,"UCL POOL TRIM RING,WHITE STAR BURST",$5.82 ,,6.10E+11,10,Hayward,
LCRUY1000,WHITE COMMERCIAL TRIM RING,$5.82 ,,6.10E+11,1,Hayward,
SP1500UNPAK2S,UNION CONNECTOR PAK -SHORT-,$5.78 ,,6.10E+11,50,Hayward,
S200KT,DOME TOOL,$5.72 ,,6.10E+11,10,Hayward,
SP1450WP2,WINTERIZING PLATE,$5.72 ,,6.10E+11,10,Hayward,
SP1085F,FACE PLATE COVER,$5.53 ,,6.10E+11,18,Hayward,
SP1085FBLK,FACE PLATE COVER (BLACK),$5.53 ,,6.10E+11,18,Hayward,
SP1085FGR,FACE PLATE COVER (GRAY),$5.53 ,,6.10E+11,18,Hayward,
SP1085FDGR,FACE PLATE COVER-DARK GRAY,$5.53 ,,6.10E+11,18,Hayward,
SP1023G,CYC LOCKNUT FTG W/DBL GSKT,$5.51 ,,6.10E+11,50,Hayward,
SP1107,SKIM-VAC II - 1-1/2 IN STR,$5.39 ,,6.10E+11,20,Hayward,
SP1408S2,"2"" COMBO FITTING W/FACE PLATE",$5.37 ,,6.10E+11,50,Hayward,
SP1408S2DGR,"2"" COMBO FITTING W/FACE PLATE, DARK GRAY",$5.37 ,,6.10E+11,1,Hayward,
SP1408S2GR,"2"" COMBO FITTING W/FACE PLATE, LIGHT GRAY",$5.37 ,,6.10E+11,1,Hayward,
SP1040,CYC BAR TYPE ANCHOR,$5.36 ,,6.10E+11,50,Hayward,
SP11041,SKIM-VAC COMBO ELBOW,$5.30 ,,6.10E+11,50,Hayward,
SP1085CALA,SPACER KIT,$5.18 ,,6.10E+11,50,Hayward,
SP1434PAKB,ADJUSTA-FLO NOZZLE,$4.92 ,,6.10E+11,25,Hayward,
SP1434PAKBGR,JETAIR III VAR-FLO NOZZLE ASSY  (GRAY),$4.92 ,,6.10E+11,25,Hayward,
SP1434PAKBDGR,JETAIR III VAR-FLO NOZZLE ASSY DARK GRAY,$4.92 ,,6.10E+11,25,Hayward,
SP1437PAKB,WHIRL-FLO NOZZLE,$4.92 ,,6.10E+11,25,Hayward,
SP0580LLB,SNAP ON LENS LIGHT BLUE,$4.86 ,,6.10E+11,50,Hayward,
SP1493,ECONO-UNION 1-1/2 IN MPT X 1-1/2 HOSE BARB,$4.77 ,,6.10E+11,50,Hayward,
SP1023S2,"2"" SOC RETURN FITTING W/NUT",$4.74 ,,6.10E+11,50,Hayward,
SP1023S2BLK,"2"" SOC RETURN FITTING W/NUT, BLK",$4.74 ,,6.10E+11,1,Hayward,
SP1023S2DGR,"2"" SOC RETURN FITTING W/NUT, DARK GRAY",$4.74 ,,6.10E+11,1,Hayward,
SP1023S2GR,"2"" SOC RETURN FITTING W/NUT, LIGHT GRAY",$4.74 ,,6.10E+11,1,Hayward,
SP1084P1,ADJUSTABLE COLLAR -ROUND-,$4.73 ,,6.10E+11,20,Hayward,
LQEUY1000,"UCL SPA TRIM RING,BEIGE",$4.67 ,,6.10E+11,5,Hayward,
LQBUY1000,"UCL SPA TRIM RING,BLACK",$4.67 ,,6.10E+11,5,Hayward,
LQGUY1000,"UCL SPA TRIM RING,DARK GRAY",$4.67 ,,6.10E+11,5,Hayward,
LQZUY1000,"UCL SPA TRIM RING,GRAY LUSTER,STARBURST",$4.67 ,,6.10E+11,5,Hayward,
LQRUY1000,"UCL SPA TRIM RING,WHITE",$4.67 ,,6.10E+11,5,Hayward,
LQVUY1000,"UCL SPA TRIM RING,WHITE STARBURST",$4.67 ,,6.10E+11,5,Hayward,
LQFUY1000,"UCLSPA TRIM RING,BLUE",$4.67 ,,6.10E+11,5,Hayward,
SP1408,INLET/OUTLET FTG,$4.56 ,,6.10E+11,50,Hayward,
SP1408BLK *,INLET/OUTLET FTG (BLACK),$4.56 ,,6.10E+11,50,Hayward,
SP1408GR,INLET/OUTLET FTG (GRAY),$4.56 ,,6.10E+11,50,Hayward,
SP1408DGR,INLET/OUTLET FTG DARK GRAY,$4.56 ,,6.10E+11,50,Hayward,
SP0538AFBLK,"FITTING,BLACK,VINYL,ACCENT LT",$4.52 ,,6.10E+11,20,Hayward,
SP0538AFDGR,"FITTING,DARK GRAY,VINYL,ACC LT",$4.52 ,,6.10E+11,20,Hayward,
SP0538AFGR,"FITTING,GRAY,VINYL,ACCENT LT",$4.52 ,,6.10E+11,20,Hayward,
SP0538AF,"FITTING,WHITE,VINYL,ACCENT LT",$4.52 ,,6.10E+11,20,Hayward,
SP1084F,FACE PLATE COVER,$4.48 ,,6.10E+11,30,Hayward,
SP1084FBLK,FACE PLATE COVER  -BLACK-,$4.48 ,,6.10E+11,30,Hayward,
SP1084FDGR,FACE PLATE COVER - DARK GRAY,$4.48 ,,6.10E+11,30,Hayward,
SP1084FGR,FACE PLATE COVER (GRAY),$4.48 ,,6.10E+11,30,Hayward,
